bodyId,instance,type
1343861428,PVL11m_pct(PVL11)_R,PVL11m_pct
892268282,LC10,LC10
1686238306,PDL12on_pct(PDL12)_R,PDL12on_pct
452340825,ADL02olb_pct(ADL02)_R,ADL02olb_pct
5812997870,LLPC1,LLPC1
1438550573,LC20,LC20
1078102350,MC61,MC61
946495259,PDM12v_pct(PDM12)_R,PDM12v_pct
5813080146,,
737607653,(ADM01)_L,
1566178485,PVL05z_pct(PVL05)_R,PVL05z_pct
1163185810,Delta0L,Delta0L
5812991176,AVL11w_pct(AVL11)_R,AVL11w_pct
1169151895,MC61,MC61
5812981264,MBON17(a'3m)(PDL05)_R,MBON17
516421917,AVL03v_pct(AVL03)_R,AVL03v_pct
788648194,mPN1_DL2d(AVM01)_R,DL2d adPN
700335140,PDM16r_pct(PDM16)_R,PDM16r_pct
360677632,PDL18u_pct(PDL18)_R,PDL18u_pct
829598814,AVM07a_c_pct(AVM07)_R,AVM07a_c_pct
5812988181,MC61,MC61
574382779,AVL07p_pct(AVL07)_R,AVL07p_pct
612068881,(MBDLaxon2),
914027038,PVL01a_pct(PVL01)_R,PVL01a_pct
1131827390,FB04y(PPM3-FB3/4-NO-DAN)(PVM09)_R,FB4M
1843536369,PVL16c_pct(PVL16)_R,PVL16c_pct
1284213691,PVM17b_pct(PVM17)_R,PVM17b_pct
5813096699,PAM02(B'2a)(ADM02)_R,PAM02
5813068804,AVM08d_pct(AVM08)_R,AVM08d_pct
362866879,(PDM13)_L,
946567625,PDM16olb_pct(PDM16)_R,PDM16olb_pct
1594795610,PVL07h_pct(PVL07)_R,PVL07h_pct
5812983383,PDL09d_pct(PDL09)_R,PDL09d_pct
1251265778,PFNp(PB01)_b_L9,PFNp_b
2091038527,AVM12m_pct(AVM12)_R,AVM12m_pct
516055524,AVL06n_pct(AVL06)_R,AVL06n_pct
914100101,PVL14e_c_pct(PVL14)_R,PVL14e_c_pct
1310831519,Delta0M,Delta0M
508949033,KCg,KCg
1006199303,LC28a,LC28a
1693486219,mPNX(AVM02)_R,olfactory multi lPN mALT
390969969,ADL20e_b_pct(ADL20)_R,ADL20e_b_pct
1905852940,AVL09oq_pct(AVL09)_R,AVL09oq_pct
1594126040,LC11,LC11
295482551,ADL20b_pct(ADL20)_R,ADL20b_pct
699312063,PDL05m_pct(PDL05)_R,PDL05m_pct
1383461199,Delta12f_R,Delta0J
5813047990,AVL03v_pct(AVL03)_R,AVL03v_pct
671929521,AVL02oq_pct(aIP2a)(AVL02)_R,AVL02oq_pct
5813021637,ADL12e_pct(ADL12)_R,ADL12e_pct
631400288,KCg-d,KCg
1442029850,AVL05s_a_pct(AVL05)_R,AVL05s_a_pct
1284779082,LC20,LC20
945527623,PVL13d_pct(PVL13)_R,PVL13d_pct
330415332,(PDM09)_L,
1602751898,(AVM09)_L,
1352335144,AVL10od_pct(AVL10)_R,AVL10od_pct
850182049,Delta6B_12,Delta6B
1163713145,AVL01z_e_pct(AVL01)_R,AVL01z_e_pct
1134849078,FQ7_c_C1_L,FQ7_c
1747625669,LLPC2a,LLPC2a
882404950,PVL03v_pct(PVL03)_R,PVL03v_pct
1470560749,(PDM19)_L,
912186689,Delta0J,Delta0J
1602401866,AVM09u_pct(AVM09)_R,AVM09u_pct
2336572685,PVL10c_pct(PVL10)_R,PVL10c_pct
1497973422,PVL05oc_pct(PVL05)_R,PVL05oc_pct
5813128537,PFNm(PB02)_b_L6,PFNm_b
5813048096,PVL09g_pct(PVL09)_R,PVL09g_pct
819073675,PFNd(PB04)_R4,PFNd
359215268,PDM20c_a_pct(PDM20)_R,PDM20c_a_pct
449681157,PDL07og_pct(PDL07)_R,PDL07og_pct
329566187,ADL20e_b_pct(ADL20)_R,ADL20e_b_pct
5813092319,PDM07od_pct(PDM07)_R,PDM07od_pct
1229849059,LC6,LC6
821366958,ADL07g_pct(ADL07)_R,ADL07g_pct
419884905,ADL11m_pct(ADL11)_R,ADL11m_pct
512787296,PDM06j_b_pct(PDM06)_R,PDM06j_b_pct
913810960,PVM03r_a_pct(PVM03)_R,PVM03r_a_pct
449285328,PDM10ok_pct(PDM10)_R,PDM10ok_pct
329396647,(MBDLaxon2),
1383633527,LC10,LC10
1542033633,AVM20f_pct(AVM20)_R,AVM20f_pct
1559948889,LC11,LC11
958197533,ADM10_pct(ADM10)_R,ADM10_pct
5813057439,PVM12g_pct(PVM12)_R,PVM12g_pct
5812981570,KCa'b',KCa'b'
797635637,(ADM01)_L,
5812986197,AVL03lg_pct(AVL03)_R,AVL03lg_pct
915960293,FB06ob(AVM10)_R,FB6V
1815809293,LPLC2(PVL01)_R,LPLC2
392307898,ADL02p_pct(ADL02)_R,ADL02p_pct
1437026963,(PVM10)_L,
1163185756,Delta0L,Delta0L
664188083,KCg,KCg
451049385,PDM09oj_pct(PDM09)_R,PDM09oj_pct
5813021471,KCab-a,KCab-sc
1068543885,PVL10q_a_pct(PVL10)_R,PVL10q_a_pct
1069619814,,
1078525257,KCab-a,KCab-sc
263522664,ON_004,ON
5812998825,LPLC2,LPLC2
5812992691,PVM02w_pct(PVM02)_R,PVM02w_pct
758743604,PFNp(PB01)_a_L3,PFNp_a
2155838289,AVL15g_pct(AVL15)_R,AVL15g_pct
5813082811,KCab-s,KCab-sc
517871837,KCa'b',KCa'b'
5901218998,AVL02om_pct(AVL02)_R,AVL02om_pct
1881013117,PVM07d_pct(PVM07)_R,PVM07d_pct
549248200,KCab-p,KCab-p
1318394745,FB03c_L,FB3C
857979304,(MBDLaxon1),
328538398,ADL23c_b_pct(ADL23)_R,ADL23c_b_pct
983067799,FQ9_a_C3_L,FQ9_a
953414780,FB04i(AVM08)_R,FB4H
1189882785,PFNp(PB01)_b_L8,PFNp_b
606362007,FB02q_L,FB2I_b
449910741,PDL10oa_pct(PDL10)_R,PDL10oa_pct
1541333248,,
5813061597,KCa'b',KCa'b'
1294077075,ADM03of_pct(ADM03)_R,ADM03of_pct
452742028,PDM12k_pct(PDM12)_R,PDM12k_pct
1225640135,FB04w(PPM3-FB3/4-DAN)(PVM09)_R,FB4L
550245056,KCa'b',KCa'b'
5813062759,LC15(LWF6)_R,LC15
5812982020,KCg-d,KCg
1806871988,(pLOP1)_R,
328530120,ADL23i_pct(ADL23)_R,ADL23i_pct
1751994423,LC12(lVLPT7)_R,LC12
266847236,PDM18a_b_pct(PDM18)_R,PDM18a_b_pct
5813021799,KCa'b',KCa'b'
893338771,ADM05m_pct(ADM05)_R,ADM05m_pct
1171548200,MC61,MC61
5813000146,AVL17a_pct(AVL17)_R,AVL17a_pct
5813111042,KCa'b',KCa'b'
912147871,PFGs(PB10)_R6,PFGs
579035665,(PDM15)_L,
1933563873,AVM08e_b_pct(AVM08)_R,AVM08e_b_pct
1322129437,R1_a(ring)(AVM07)_L,R1_a
1233285645,MC61,MC61
859490096,ADL22c_b_pct(ADL22)_R,ADL22c_b_pct
1654405904,LC12,LC12
1227345286,Delta0N,Delta0N
5812981791,,PDL05r_pct
1268568859,LCNp(LAL-NO3p)(AVM08)_R,LCNp
455456949,FB06x(PDM25)_R,FB6S
1849507321,LC17,LC17
513029260,,
704116248,ADM05q_pct(ADM05)_R,ADM05q_pct
1387471295,AVL08t_pct(AVL08)_R,AVL08t_pct
610554897,(MBDLaxon1),
1070115819,Delta0K,Delta0K
5812991175,PDL09k_pct(PDL09)_R,PDL09k_pct
1967508592,LC13,LC13
5813041610,FQ7_d_C5_L,FQ7_d
326817510,ADL24a_pct(ADL24)_R,ADL24a_pct
604009598,ADL17d_c_pct(ADL17)_R,ADL17d_c_pct
1476936949,Delta12g_L,Delta0M
1825440160,,
1006984280,PVM01oi_pct(PVM01)_R,PVM01oi_pct
1404778340,LC11,LC11
517518166,MBON11(y1pedc>a/B)_L,MBON11
391949576,AVM13a_a_pct(AVM13)_R,AVM13a_a_pct
328955898,(MBDLaxon2),
419669180,PDM22q_pct(PDM22)_R,PDM22q_pct
1843390279,(LWF3)_R,
1502722492,AVL09og_pct(AVL09)_R,AVL09og_pct
479917126,ADL10m_b_pct(ADL10)_R,ADL10m_b_pct
358878546,ADL10c_a_pct(ADL10)_R,ADL10c_a_pct
1604694135,AVL02d_pct(AVL02)_R,AVL02d_pct
1753359149,LC12,LC12
884446447,PDL09oe_pct(PDL09)_R,PDL09oe_pct
703050435,ADM05z_pct(ADM05)_R,ADM05z_pct
1188548292,,
5812997142,LLPC2c,LLPC2c
296863817,PDL07s_pct(PDL07)_R,PDL07s_pct
1141972158,KCg,KCg
571778381,KCg,KCg
890204660,PVL11x_pct(PVL11)_R,PVL11x_pct
5813009972,(PDM05)_L,
5813056618,LLPC3,LLPC3
1100801188,FB04d(AVM08)_R,FB4D
861570090,LC10,LC10
392735903,PDM12ol_pct(PDM12)_R,PDM12ol_pct
332685751,KCab-a,KCab-sc
2462788390,(LWF3)_R,
1282788953,ADL19m_pct(ADL19)_R,ADL19m_pct
5813058047,ADL06b_b_pct(ADL06)_R,ADL06b_b_pct
693979726,PFNp(PB01)_a_L7,PFNp_a
1599493366,,
5813129453,PDL15k_pct(PDL15)_R,PDL15k_pct
603340681,PDL08u_pct(PDL08)_R,PDL08u_pct
5812981517,PDM06j_b_pct(PDM06)_R,PDM06j_b_pct
5901225239,(LWF5)_R,
1777956777,LLPC3,LLPC3
1776553851,LC18,LC18
518847630,ADL17f_pct(ADL17)_R,ADL17f_pct
730222949,PDL08ow_pct(PDL08)_R,PDL08ow_pct
569334986,KCab-c,KCab-sc
5813016830,PFR_a(PB11a)_R6,PFR_a
1136248041,FQ6_d_C3_R,FQ6_d
910442723,Delta7(PB15)_a_R,Delta7_a
1405780725,LC4,LC4
5812997896,LLPC2a,LLPC2a
5812986875,MC61,MC61
1226632700,Delta0L,Delta0L
697456597,ADL05oa_pct(ADL05)_R,ADL05oa_pct
1780025156,LLPC2c,LLPC2c
761239957,ADL04i_pct(ADL04)_R,ADL04i_pct
5812979172,PAM01(y5)_L,PAM01
1963523237,ADM06w_pct(aSP3)(ADM06)_R,ADM06w_pct
1781044455,LLPC2c,LLPC2c
5812981673,KCab-s,KCab-sc
1036550962,PDL18j_pct(PDL18)_R,PDL18j_pct
2062689505,LC15,LC15
5813039328,LLPC2a,LLPC2a
360914546,AVM13a_a_pct(AVM13)_R,AVM13a_a_pct
512575200,(PDM05)_L,
1320290839,PVL05v_pct(PVL05)_R,PVL05v_pct
5813081175,KCg-d,KCg
1261760366,R3m(ring)(AVM07)_L,R3m
361981338,(ADM04)_L,
1011050603,PDM15r_pct(pMP3a)(PDM15)_R,PDM15r_pct
5813054343,KCab-s,KCab-sc
1567482299,LC15,LC15
1175433492,PDM13e_a_pct(PDM13)_R,PDM13e_a_pct
392002352,PDM12a_pct(PDM12)_R,PDM12a_pct
882487140,PDM14d_pct(PDM14)_R,PDM14d_pct
980598738,PVL14c_pct(PVL14)_R,PVL14c_pct
5901196319,PVL04p_c_pct(PVL04)_R,PVL04p_c_pct
5813081864,FQ7_b_C9_L,FQ7_b
5813022631,AVL01lg_pct(AVL01)_R,AVL01lg_pct
761252954,PVL03x_pct(PVL03)_R,PVL03x_pct
5812981279,KCa'b',KCa'b'
1722000794,LC18,LC18
787196614,PDL10a_pct(PDL10)_R,PDL10a_pct
1173753977,PAM08_c(y4)(ADM02)_R,PAM08_a
5813038679,LC17,LC17
1108459071,TuBu2_IBU(ADL06)_R,TuBu2
518899665,PDL08c_pct(PDL08)_R,PDL08c_pct
546641039,(ADM01)_L,
5813022054,KCab-s,KCab-sc
642763374,(PDM15)_L,
1190400775,PDL12ob_pct(PDL12)_R,PDL12ob_pct
1500092995,(AVM09)_L,
1142028710,KCg,KCg
1140655376,PAM02(B'2a)(ADM08)_R,PAM02
1663652072,AVL05ov_pct(AVL05)_R,AVL05ov_pct
1601007600,AVL05z_pct(AVL05)_R,AVL05z_pct
1748986351,LLPC2c,LLPC2c
1436991674,PVM03v_pct(PVM03)_R,PVM03v_pct
642323384,PDM13z_pct(pMP6a)(PDM13)_R,PDM13z_pct
1714138461,LC18,LC18
389920846,PDL10b_pct(PDL10)_R,PDL10b_pct
1200610109,TuBu2_IBU(ADL06)_R,TuBu2
1535813419,AVL05s_a_pct(AVL05)_R,AVL05s_a_pct
5813021326,KCab-s,KCab-sc
1079143870,PVL11s_pct(PVL11)_R,PVL11s_pct
986059778,LC10,LC10
1261773286,R3a_a(ring)(AVM07)_R,R3a_a
572650358,PDL13f_a_pct(PDL13)_R,PDL13f_a_pct
662085486,KCg,KCg
1571884727,AVL18q_pct(AVL18)_R,AVL18q_pct
1124255029,FQ4_b_C2_R_small,FQ4_b
879779401,PFNp(PB01)_b_R5,PFNp_b
5812979168,PAM02(B'2a)_L,PAM02
759582415,PVL03c_d_pct(PVL03)_R,PVL03c_d_pct
1322129781,R1_a(ring)(AVM07)_R,R1_a
2318225066,,
1110566383,LC10,LC10
297502392,PDL07m_pct(PDL07)_R,PDL07m_pct
329210713,ADL17b_pct(ADL17)_R,ADL17b_pct
1907169406,LC4,LC4
1876125353,PVM08f_pct(PVM08)_R,PVM08f_pct
5813056261,,
1535144316,AVL10t_pct(AVL10)_R,AVL10t_pct
1078443080,TuBu5_SBU(ADL08)_R,TuBu5
1006258344,mPN1_VM5d(AVM01)_R,VM5d adPN
5812982324,PDL20w_pct(PDL20)_R,PDL20w_pct
5813040171,KCg,KCg
1570210823,AVL21c_pct(AVL21)_R,AVL21c_pct
1688051598,PDM23e_pct(PDM23)_R,PDM23e_pct
484040200,ADL03on_pct(ADL03)_R,ADL03on_pct
637673241,(PDM15)_L,
762957069,ADL01s_pct(ADL01)_R,ADL01s_pct
1509275719,ADM05b_pct(ADM05)_R,ADM05b_pct
640104852,(PDM09)_L,
5813070613,AVL02ot_pct(AVL02)_R,AVL02ot_pct
1320263998,LC16,LC16
360315461,ADL09b_a_pct(ADL09)_R,ADL09b_a_pct
1785511781,AVM12q_pct(AVM12)_R,AVM12q_pct
5813062781,ADL17d_c_pct(ADL17)_R,ADL17d_c_pct
5813076043,FB05d_L,FB5D
5812979301,PAM05_b(B'2p)_L,PAM05_b
1751943911,LC12,LC12
1448142556,AVL11s_pct(AVL11)_R,AVL11s_pct
922146751,FB04oj_L,FB4S
849992080,,
1198127720,MC61,MC61
1477239137,ADM03w_pct(ADM03)_R,ADM03w_pct
1319587003,LC16,LC16
1017448980,LC10,LC10
514583142,(PDM15)_L,
1194558092,Delta6I_12,Delta6I
1851614730,AVL02v_b_pct(aIP2a)(AVL02)_R,AVL02v_b_pct
1623262447,PDM19d_pct(PDM19)_R,PDM19d_pct
5812980792,KCab-p,KCab-p
910105985,PDM23e_pct(PDM23)_R,PDM23e_pct
330237771,PDL11y_pct(PDL11)_R,PDL11y_pct
792856887,(MBDLaxon1),
1005174931,PDL28d_pct(PDL28)_R,PDL28d_pct
575081131,ADL24r_pct(ADL24)_R,ADL24r_pct
1230531125,LC9,LC9
1978849252,AVL10m_b_pct(AVL10)_R,AVL10m_b_pct
359628017,ADL09c_c_pct(ADL09)_R,ADL09c_c_pct
821621397,PDL08h_pct(PDL08)_R,PDL08h_pct
1875590941,ADM03oi_pct(ADM03)_R,ADM03oi_pct
2000028737,PVM07f_pct(PVM07)_R,PVM07f_pct
580192148,PDM20a_pct(PDM20)_R,PDM20a_pct
1438304573,LC13,LC13
1590129061,PVM04v_pct(PVM04)_R,PVM04v_pct
1780024850,LLPC2c,LLPC2c
479921537,PDL17b_b_pct(PDL17)_R,PDL17b_b_pct
1229503438,MC61,MC61
5901218894,LN(AVM02)_R,olfactory LN
1351756766,Delta6H_b_08,Delta6H_b
1547454812,LN(AVM02)_R,olfactory LN
5813000953,AVM08s_pct(AVM08)_R,AVM08s_pct
879468563,PFGs(PB10)_R2,PFGs
1813054194,LPLC1,LPLC1
482732443,ADL09h_pct(ADL09)_R,ADL09h_pct
791371842,PDL21q_pct(PDL21)_R,PDL21q_pct
1637409104,AVL03oa_pct(AVL03)_R,AVL03oa_pct
5813002519,,
1438304604,LC13(LWF4)_R,LC13
358870425,ADL20j_a_pct(ADL20)_R,ADL20j_a_pct
601557317,PFNv(PB05)_L6,PFNv
5813006657,ON_small,ON
1757797015,AVL11oa_pct(AVL11)_R,AVL11oa_pct
949931381,AVL06v_h_pct(AVL06)_R,AVL06v_h_pct
1285849916,PDL12a_pct(PLBDL7)_R,PDL12a_pct
1252151253,(PVM10)_L,
1374767239,LC29(PVL01)_R,LC29
1199504729,MC61,MC61
663799582,,
5813087868,PDM12oa_pct(PDM12)_R,PDM12oa_pct
5813002260,AVL16r_pct(AVL16)_R,AVL16r_pct
1201568426,MC64,MC64
550646730,(MBDLaxon1),
1714138479,LPC1,LPC1
1111615136,KCa'b',KCa'b'
1574752002,AVL01z_d_pct(AVL01)_R,AVL01z_d_pct
697580056,,
5812994037,PVL02i_pct(PVL02)_R,PVL02i_pct
541615798,ADL11t_pct(ADL11)_R,ADL11t_pct
1931693938,(pLOP1)_R,
1448452947,AVL19q_pct(AVL19)_R,AVL19q_pct
667486204,PDL08or_pct(PDL08)_R,PDL08or_pct
1049674502,FB04Ba_L,FB5V
1159330685,PVL08e_pct(PVL08)_R,PVL08e_pct
363716303,KCab-s,KCab-sc
1468009771,PVM08j_pct(PVM08)_R,PVM08j_pct
326500709,ADL07v_pct(ADL07)_R,ADL07v_pct
1817458052,LC17,LC17
947453617,ADL05w_c_pct(ADL05)_R,ADL05w_c_pct
1230738163,R3a_b(ring)(AVM07)_L,R3a_b
1198675740,R4d_a(ring)(AVM07)_L,R4d_a
1808318558,LLPC2b,LLPC2b
735004751,PVL01e_pct(PVL01)_R,PVL01e_pct
881620582,AVL07h_pct(AVL07)_R,AVL07h_pct
1262114188,R3m(ring)(AVM07)_R,R3m
1781869202,AVM12i_pct(aPN1b)(AVM12)_R,AVM12i_pct
1343736290,AVL18a_pct(AVL18)_R,AVL18a_pct
5813019487,PDL07j_pct(PDL07)_R,PDL07j_pct
853717974,PVL03c_e_pct(PVL03)_R,PVL03c_e_pct
1448924172,AVL01z_f_pct(AVL01)_R,AVL01z_f_pct
1193210995,AVL03z_b_pct(AVL03)_R,AVL03z_b_pct
1806664951,PVM04n_pct(PVM04)_R,PVM04n_pct
481600824,ADL11q_pct(ADL11)_R,ADL11q_pct
5813056234,KCab-s,KCab-sc
798908816,AVM07a_a_pct(AVM07)_R,AVM07a_a_pct
2067153349,AVL16n_pct(AVL16)_R,AVL16n_pct
418516266,PDL15g_pct(PDL15)_R,PDL15g_pct
1201231770,MC61,MC61
1136498477,AVL08h_pct(AVL08)_R,AVL08h_pct
329102850,FB07f_L,FB7F_a
1414366899,,
5812988803,LLPC2b,LLPC2b
5812982782,KCab-p,KCab-p
295474250,PDL17s_b_pct(PDL17)_R,PDL17s_b_pct
1289000850,Delta0H,Delta0H
1824015402,AVL17c_pct(AVL17)_R,AVL17c_pct
820144012,EQ5_L,EQ5
1694760595,PVL07t_pct(PVL07)_R,PVL07t_pct
1169397759,FQ6_d_C1_R,FQ6_d
511358390,PDL10w_pct(PDL10)_R,PDL10w_pct
550983795,(MBDLaxon2),
5813059875,FQ10_b_C3_R,FQ10_b
1622134757,(AVM20)_L,
1872404653,PVL14e_a_pct(PVL14)_R,PVL14e_a_pct
5813078133,LN(AVM05)_R,olfactory LN
753489735,KCab-c,KCab-sc
1839715679,AVL04z_pct(AVL04)_R,AVL04z_pct
5901193783,ADL05p_c_pct(ADL05)_R,ADL05p_c_pct
5812983081,AVL03c_a_pct(AVL03)_R,AVL03c_a_pct
1718952517,PVM04k_pct(PVM04)_R,PVM04k_pct
1140249804,ADM03oc_pct(ADM03)_R,ADM03oc_pct
451663172,ADL02on_pct(ADL02)_R,ADL02on_pct
785525736,KCab-s,KCab-sc
1747635018,LLPC2c,LLPC2c
5813010948,PDL10ob_pct(PDL10)_R,PDL10ob_pct
1192567360,ADM01e_pct(ADM01)_L,ADM01e_pct
611016438,(MBDLaxon1),
358899943,PDL26e_pct(PDL26)_R,PDL26e_pct
1565923309,aMe5,aMe5
5812981039,KCab-a,KCab-sc
1745821751,LC4,LC4
5813000455,AVM08of_pct(AVM08)_R,AVM08of_pct
881991445,ADL01x_pct(ADL01)_R,ADL01x_pct
5813069630,ADL16q_pct(ADL16)_R,ADL16q_pct
884450920,AVL08a_pct(AVL08)_R,AVL08a_pct
364066029,KCab-c,KCab-sc
5813049372,,
912601209,,
1717614278,AVL09j_pct(AVL09)_R,AVL09j_pct
886280488,FB09c(AVM10)_R,FB9B_d
420221276,PDL25g_pct(PDL25)_R,PDL25g_pct
1670597454,mPNX(AVM06)_R,olfactory multi lvPN mALT
861924744,AOTU-LAL(ADL06)_R,ADL06e_b_pct
1044011735,AVL05x_pct(AVL05)_R,AVL05x_pct
1754019541,LC17,LC17
5812983903,KCa'b',KCa'b'
885603106,FB07j_L,FB7I
1135829553,AVL02lc_pct(AVL02)_R,AVL02lc_pct
5812992898,LC27(lVLPT3)_R,LC27
5813055759,PDM12c_pct(PDM12)_R,PDM12c_pct
951234119,(PVM10)_L,
544029845,,
696791034,PDL08g_pct(PDL08)_R,PDL08g_pct
5812987001,PVL14e_a_pct(PVL14)_R,PVL14e_a_pct
542298159,ADL11j_a_pct(ADL11)_R,ADL11j_a_pct
1375482740,PVL03k_pct(PVL03)_R,PVL03k_pct
642335523,KCab-p,KCab-p
1041407681,Delta0D,Delta0D
916651038,Delta6E_02,Delta6E
1263309965,LC9,LC9
1655423982,(PVF4)_R,
1437863703,PVL02v_pct(PVL02)_R,PVL02v_pct
879192161,FQ4_a_C7_L,FQ4_a
1009043211,Delta6K_13,Delta6K
1200523558,LC10,LC10
787883482,aMe9,aMe9
5813038963,LPC1,LPC1
730721558,PDM06m_pct(PDM06)_R,PDM06m_pct
610351307,ADM04r_pct(ADM04)_R,ADM04r_pct
5813053821,KCg,KCg
950919329,(PVM10)_L,
388280029,PDM11oh_pct(PDM11)_R,PDM11oh_pct
1310831585,Delta0B,Delta0B
5813058319,ADM05g_pct(ADM05)_R,ADM05g_pct
1320713170,Delta6J_10,Delta6J
5813057959,KCg-d,KCg
1624074309,LPLC4(PVL01)_R,LPLC4
5813056917,LNd(aSP7a)(ADL30)_R,LNd
5813078988,Delta0M,Delta0M
1438083750,,ADL19c_pct
939734122,KCab-s,KCab-sc
2089653445,LC21(PLBDL4)_R,LC21
1260944875,AVL05u_a_pct(AVL05)_R,AVL05u_a_pct
1168387674,FB01b_L,FB1B
1347147045,,
545389295,(PLBDL8)_R,
1566173909,LC11,LC11
943048975,PDL16k_pct(PDL16)_R,PDL16k_pct
1629168807,(LWF1)_R,
910438331,EPG(PB08)_R6,EPG
1322474586,R3p_b(ring)(AVM07)_R,R3p_b
1877217777,LC4,LC4
1693798741,ADM03od_pct(ADM03)_R,ADM03od_pct
548199677,ADL09h_pct(ADL09)_R,ADL09h_pct
1964611479,(PVM01)_L,
542297875,PDL11j_pct(PDL11)_R,PDL11j_pct
643703819,KCab-s,KCab-sc
763181971,(PDM12)_L,
5812980700,PDL16u_pct(PDL16)_R,PDL16u_pct
1600489166,(PVM09)_L,
1779796258,ADM01b_c_pct(ADM01)_R,ADM01b_c_pct
581262846,ADL14s_pct(ADL14)_R,ADL14s_pct
1715158302,(LWF7)_R,
1170322501,PAM05_a(B'2p)(ADM02)_R,PAM05_a
1785486078,AVL10op_pct(AVL10)_R,AVL10op_pct
1008727784,FQ8_C6_L,FQ8
1132189788,FQ6_c_C6_R,FQ6_c
298055752,FB08j_L,FB7F_b
644118254,ADM07d_b_pct(ADM07)_L,ADM07d_b_pct
1187693355,PFNp(PB01)_b_R8,PFNp_b
332344670,KCab-c,KCab-sc
2096846027,AVL15h_a_pct(AVL15)_R,AVL15h_a_pct
1138449419,MC61,MC61
359317640,(MBDLaxon1),
1666492660,ADM03od_pct(ADM03)_R,ADM03od_pct
514907308,(MBDLaxon1),
1532699530,LC10,LC10
5813045296,PVM03os_pct(PVM03)_R,PVM03os_pct
766864238,FB02d(AVM08)_R,FB2C
939733918,KCa'b',KCa'b'
2438924230,AVL15k_pct(AVL15)_R,AVL15k_pct
2184834148,PDM14k_pct(PDM14)_R,PDM14k_pct
5813056372,KCa'b',KCa'b'
1138462526,MC61,MC61
5813062772,PDL07r_pct(PDL07)_R,PDL07r_pct
5813094802,AVL10oo_pct(AVL10)_R,AVL10oo_pct
948026741,Delta0C,Delta0C
643061275,PVL08i_pct(PVL08)_R,PVL08i_pct
1319530284,LC9,LC9
295136668,PDM18a_d_pct(PDM18)_R,PDM18a_d_pct
5813020795,,
1778293490,LLPC3,LLPC3
1933528749,PVM04n_pct(PVM04)_R,PVM04n_pct
5812981586,KCa'b',KCa'b'
1450011431,KCab-c,KCab-sc
5813024601,mPN1_VA1v(DT3b)(AVM01)_R,VA1v adPN
508599211,KCg,KCg
519629116,ADM01j_b_pct(aSP1a)(ADM01)_R,ADM01j_b_pct
1040393594,PFGs(PB10)_L3(_C3_),PFGs
910063154,KCab-a,KCab-sc
1415436978,AVM08h_a_pct(AVM08)_R,AVM08h_a_pct
5813055298,AVM06d_pct(AVM06)_R,AVM06d_pct
1502200626,ADM01b_a_pct(ADM01)_R,ADM01b_a_pct
973146958,KCg,KCg
5813087798,KCg,KCg
1348769299,PFNp(PB01)_b_L4,PFNp_b
798537456,KCab-c,KCab-sc
326159907,PDL23c_pct(PDL23)_R,PDL23c_pct
5813026592,PDM11om_pct(PDM11)_R,PDM11om_pct
1345484285,MC62(LWF5)_R,MC62
1174712037,KCg,KCg
426477089,KCab-s,KCab-sc
5813077613,KCg,KCg
1845946132,(PVM01)_L,
5813026622,ADL23n_pct(ADL23)_R,ADL23n_pct
1747181914,LC17,LC17
1065751286,FQ6_b_C7_L,FQ6_b
1231675708,R3a_b(ring)(AVM07)_R,R3a_b
1561925676,PDM26m_pct(PDM26)_L,PDM26m_pct
1172796014,PAM08_a(y4)_L,PAM08_a
5813079177,PVM06i_a_pct(PVM06)_R,PVM06i_a_pct
486893863,(MBDLaxon2),
857478368,AVM14x_pct(AVM14)_R,AVM14x_pct
5813057468,KCg,KCg
486272154,(MBDLaxon1),
1074704960,AVL19i_pct(AVL19)_R,AVL19i_pct
581599674,ADL14m_c_pct(ADL14)_R,ADL14m_c_pct
858937324,FB04d(AVM08)_R,FB4D
1002360103,PDL09p_pct(PDL09)_R,PDL09p_pct
578914626,PDL15h_pct(PDL15)_R,PDL15h_pct
1696159313,PVM06b_b_pct(PVM06)_R,PVM06b_b_pct
1811646824,LC24,LC24
1563436478,LC11(PLBDL4)_R,LC11
5812980408,KCab-s,KCab-sc
5813104761,(ADM04)_L,
1888860489,LN(AVM05)_R,olfactory LN
5813078300,PDM05j_a_pct(PDM05)_R,PDM05j_a_pct
1778920327,(LWF6)_R,
5813010494,ADL13r_pct(ADL13)_R,ADL13r_pct
1702336197,LN(AVM03)_R,olfactory LN
393340402,ADL02j_h_pct(ADL02)_R,ADL02j_h_pct
1473332777,LC17(lVLPT7)_R,LC17
673405506,PDM08f_pct(PDM08)_R,PDM08f_pct
1200584107,AVL02v_e_pct(aIP2a)(AVL02)_R,AVL02v_e_pct
1847810811,LC17(lVLPT7)_R,LC17
1502536546,ADM01b_a_pct(ADM01)_R,ADM01b_a_pct
5813048443,ADL14q_pct(ADL14)_R,ADL14q_pct
1439301519,PDL12v_c_pct(PDL12)_R,PDL12v_c_pct
390612328,ADL18t_pct(ADL18)_R,ADL18t_pct
700321894,AVM07c_pct(AVM07)_R,AVM07c_pct
977240945,(PVM10)_L,
574723544,ADL04q_a_pct(ADL04)_R,ADL04q_a_pct
485171425,(ADM04)_L,
1229162353,LC9,LC9
706831482,ADL27e_pct(ADL27)_R,ADL27e_pct
5813057164,IPC_b(ADM09),IPC_b
